time,policy_name,state,carbon_similarity,cluster,tsne_x,tsne_y
200705,陕西省人民政府关于加快关停小火电机组的实施意见,陕西,0.5194560289382935,5,-3.4089823,50.66851
200612,陕西省人民政府关于进一步加强节能工作的若干意见,陕西,0.5902699828147888,3,-4.830215,50.332375
200611,陕西省人民政府关于加快推进产能过剩行业结构调整的实施意见,陕西,0.5894531011581421,5,-3.6709304,50.16873
202409,国务院关于加强监管防范风险推动保险业高质量发展的若干意见,国务院,0.5038397312164307,4,-0.41245738,-36.011757
202408,国务院关于《中新天津生态城建设国家绿色发展示范区实施方案（2024—2035年）》的批复,国务院,0.5547012090682983,4,-34.489952,-13.567085
202408,国务院办公厅关于印发《加快构建碳排放双控制度体系工作方案》的通知,国务院,0.603290319442749,2,-14.153736,16.12607
202407,国务院关于印发《深入实施以人为本的新型城镇化战略五年行动计划》的通知,国务院,0.5095254182815552,4,-2.6537402,-29.210854
202405,国务院关于印发《2024—2025年节能降碳行动方案》的通知,国务院,0.5917491316795349,3,-13.385043,17.358526
202404,国务院关于加强监管防范风险推动资本市场高质量发展的若干意见,国务院,0.5011332631111145,4,-0.514207,-35.72189
202403,国务院办公厅关于转发国家发展改革委、住房城乡建设部《加快推动建筑领域节能降碳工作方案》的通知,国务院,0.5792040824890137,1,-14.769678,6.265742
202403,国务院关于印发《推动大规模设备更新和消费品以旧换新行动方案》的通知,国务院,0.5078123807907104,4,4.6137433,-28.86908
202402,国务院关于《北京城市副中心建设国家绿色发展示范区实施方案》的批复,国务院,0.5591691732406616,4,-34.867184,-13.845385
202402,国务院办公厅关于加快构建废弃物循环利用体系的意见,国务院,0.5167399644851685,4,-23.736135,-7.2739134
202402,碳排放权交易管理暂行条例,国务院,0.6020407676696777,5,-18.209457,15.376402
202312,国务院关于印发《空气质量持续改善行动计划》的通知,国务院,0.5388608574867249,2,-27.203325,15.341195
202306,国务院办公厅关于进一步构建高质量充电基础设施体系的指导意见,国务院,0.5152113437652588,0,11.226034,14.24255
202209,国务院办公厅关于对国务院第九次大督查发现的典型经验做法给予表扬的通报,国务院,0.5078523755073547,5,11.184326,-34.413795
202209,国务院关于支持山东深化新旧动能转换推动绿色低碳高质量发展的意见,国务院,0.5734514594078064,4,-4.1978083,3.6150384
202207,国务院关于同意海南藏族自治州建设国家可持续发展议程创新示范区的批复,国务院,0.5325871109962463,5,-37.932453,-14.582508
202207,国务院关于同意枣庄市建设国家可持续发展议程创新示范区的批复,国务院,0.5101215243339539,5,-35.254536,-15.832988
202207,国务院关于同意湖州市建设国家可持续发展议程创新示范区的批复,国务院,0.5318891406059265,5,-36.650585,-15.932496
202207,国务院关于同意徐州市建设国家可持续发展议程创新示范区的批复,国务院,0.5254424810409546,5,-35.73895,-16.272478
202207,国务院关于同意鄂尔多斯市建设国家可持续发展议程创新示范区的批复,国务院,0.5351979732513428,5,-36.118397,-14.758605
202205,国务院办公厅转发国家发展改革委国家能源局关于促进新时代新能源高质量发展实施方案的通知,国务院,0.6096876263618469,0,10.187427,12.975071
202203,国务院关于落实《政府工作报告》重点工作分工的意见,国务院,0.5058317184448242,4,4.4614344,-37.484245
202203,国务院办公厅关于加强入河入海排污口监督管理工作的实施意见,国务院,0.5077086687088013,5,-33.641502,12.507499
202201,国务院关于印发“十四五”节能减排综合工作方案的通知,国务院,0.6085569262504578,3,-13.003691,17.304663
202201,国务院办公厅关于印发推进多式联运发展优化调整运输结构工作方案（2021—2025年）的通知,国务院,0.5423220992088318,5,-6.0603704,-10.244252
202111,国务院关于“十四五”公共服务规划的批复,国务院,0.5058706402778625,5,-2.297061,-28.655682
202111,国务院办公厅关于鼓励和支持社会资本参与生态保护修复的意见,国务院,0.60700923204422,2,-59.186745,1.6953423
202110,国务院关于印发2030年前碳达峰行动方案的通知,国务院,0.5830128192901611,4,-13.7876625,16.766691
202110,国务院关于“十四五”特殊类型地区振兴发展规划的批复,国务院,0.5008266568183899,5,-4.8954115,-22.955662
202109,国务院办公厅关于对“十三五”时期实行最严格水资源管理制度成绩突出的省级人民政府给予表扬的通报,国务院,0.5073539018630981,5,-25.456568,5.1912355
202109,国务院关于推进资源型地区高质量发展“十四五”实施方案的批复,国务院,0.5785869359970093,5,-5.430918,-21.754309
202109,国务院关于东北全面振兴“十四五”实施方案的批复,国务院,0.5064778327941895,5,-0.9599421,-18.550987
202106,国务院办公厅关于科学绿化的指导意见,国务院,0.5211881995201111,2,-56.082092,-0.12951168
202103,国务院办公厅关于加强草原保护修复的若干意见,国务院,0.5694676041603088,2,-60.083515,0.9557292
202103,国务院关于落实《政府工作报告》重点工作分工的意见,国务院,0.5079187750816345,4,4.0844197,-37.36756
202102,国务院关于加快建立健全绿色低碳循环发展经济体系的指导意见,国务院,0.63592129945755,4,-10.095387,12.720663
202101,排污许可管理条例,国务院,0.5054919719696045,2,-33.747498,13.092948
202011,国务院办公厅关于印发新能源汽车产业发展规划（2021—2035年）的通知,国务院,0.5204691290855408,0,10.82177,16.012007
202009,国务院办公厅关于调整国务院推进政府职能转变和“放管服”改革协调小组组成人员的通知,国务院,0.5089584589004517,5,29.818815,-37.225582
202007,国务院办公厅关于印发自然资源领域中央与地方财政事权和支出责任划分改革方案的通知,国务院,0.5133621692657471,5,-3.8236208,-34.628395
202006,国务院关于落实《政府工作报告》重点工作部门分工的意见,国务院,0.5073788166046143,4,3.6691751,-36.9962
202003,国务院关于支持中国（浙江）自由贸易试验区油气全产业链开放发展若干措施的批复,国务院,0.5012726783752441,5,33.651775,-5.901028
202001,国务院办公厅关于调整国家能源委员会组成人员的通知,国务院,0.5803840756416321,5,36.082382,-40.650303
201910,国务院办公厅关于成立第二届联合国全球可持续交通大会组委会的通知,国务院,0.5344381928443909,5,31.074596,-41.630066
201910,国务院办公厅关于调整国家应对气候变化及节能减排工作领导小组组成人员的通知,国务院,0.599746584892273,5,32.19375,-41.181496
201908,国务院办公厅关于调整国务院推进政府职能转变和“放管服”改革协调小组组成人员的通知,国务院,0.5096701383590698,5,29.832554,-37.18416
201905+A828:D841,国务院关于同意承德市建设国家可持续发展议程创新示范区的批复,国务院,0.5190860033035278,5,-36.113853,-14.861117
201905,国务院关于同意临沧市建设国家可持续发展议程创新示范区的批复,国务院,0.5234615802764893,5,-37.33302,-14.586421
201905,国务院关于同意郴州市建设国家可持续发展议程创新示范区的批复,国务院,0.5145681500434875,5,-37.35167,-16.143326
201904,国务院关于落实《政府工作报告》重点工作部门分工的意见,国务院,0.5060749053955078,4,4.0371656,-36.646328
201903,国务院办公厅关于修复贵州省生态环境问题的复函,国务院,0.5804665088653564,5,-53.520737,2.4640865
201903,国务院办公厅转发商务部关于加入世界贸易组织后过渡期地方综合性应对工作若干意见的通知,国务院,0.5155656337738037,5,9.803275,-26.861135
201901,国务院办公厅关于印发“无废城市”建设试点工作方案的通知,国务院,0.5008612275123596,4,-23.776108,-6.124296
201812,国务院办公厅关于辽宁省在曾培炎副总理考察工作时所提问题和建议办理情况的函,国务院,0.531093418598175,5,28.237715,-12.112859
201812,国务院办公厅关于四川省在温家宝总理考察工作时所提问题和建议办理情况的函,国务院,0.5248011350631714,5,29.679258,-13.631924
201812,国务院办公厅关于科技节水建议的复函,国务院,0.5221782326698303,5,-29.580873,6.9022
201811,国务院办公厅关于调整国务院第二次全国污染源普查领导小组组成人员的通知,国务院,0.543610155582428,5,33.273994,-42.278736
201810,国务院办公厅关于保持基础设施领域补短板力度的指导意见,国务院,0.506754994392395,4,-3.6166127,-30.788961
201810,国务院办公厅关于加强长江水生生物保护工作的意见,国务院,0.544552206993103,2,-64.14942,8.358833
201810,国务院办公厅关于印发推进运输结构调整三年行动计划（2018—2020年）的通知,国务院,0.5985514521598816,5,-5.641113,-9.521447
201809,国务院关于促进天然气协调稳定发展的若干意见,国务院,0.5899807214736938,5,29.8709,-5.39019
201808,国务院办公厅关于加强核电标准化工作的指导意见,国务院,0.5295311808586121,5,10.341002,6.9371033
201808,国务院办公厅关于调整国家应对气候变化及节能减排工作领导小组组成人员的通知,国务院,0.6085248589515686,5,32.10712,-41.15677
201808,国务院办公厅关于调整国家能源委员会组成人员的通知,国务院,0.63326096534729,5,36.780758,-40.243057
201808,国务院办公厅关于调整国务院振兴东北地区等老工业基地领导小组组成人员的通知,国务院,0.542670488357544,5,30.522547,-39.17372
201808,国务院办公厅关于调整国务院西部地区开发领导小组组成人员的通知,国务院,0.5471997857093811,5,29.816296,-40.07657
201807,国务院办公厅关于调整国务院安全生产委员会组成人员的通知,国务院,0.5007106065750122,5,33.553043,-40.196835
201807,国务院办公厅关于成立国务院推进政府职能转变和“放管服”改革协调小组的通知,国务院,0.5097668170928955,5,29.71078,-36.718277
201807,国务院关于印发打赢蓝天保卫战三年行动计划的通知,国务院,0.5234317183494568,2,-27.392849,15.280411
201804,国务院批转国家经委、国家计委、财政部关于调整煤炭工业若干政策问题的请示的通知,国务院,0.5680854916572571,6,39.911423,0.48604897
201804,国务院批转煤炭工业部、财政部、中国人民银行关于全国统配、重点煤矿向用户增收维简费问题的报告的通知,国务院,0.5188624262809753,5,39.191578,1.4029654
201804,国务院办公厅关于印发电价改革方案的通知,国务院,0.5620628595352173,5,31.729696,4.4227185
201804,国务院关于与外商合作勘探开发石油工作统一归口问题的批复,国务院,0.5129672288894653,5,35.518333,-5.7070036
201804,国务院批转燃料、电力凭证定量供应办法的通知,国务院,0.5642410516738892,5,29.87029,2.7200992
201804,国务院关于落实《政府工作报告》重点工作部门分工的意见,国务院,0.524203896522522,4,4.0216727,-36.28959
201804,国务院批转全国煤矸石、石煤综合利用经验交流会议纪要,国务院,0.5200715065002441,5,38.885105,-2.7906077
201802,国务院关于同意深圳市建设国家可持续发展议程创新示范区的批复,国务院,0.5331128239631653,5,-36.82541,-16.56002
201802,国务院关于同意太原市建设国家可持续发展议程创新示范区的批复,国务院,0.5081745982170105,5,-36.17919,-15.585827
201802,国务院关于同意桂林市建设国家可持续发展议程创新示范区的批复,国务院,0.5272911787033081,5,-37.072556,-15.238577
201712,国务院关于环境保护税收入归属问题的通知,国务院,0.5031588673591614,5,-42.07668,15.835714
201712,国务院关于开展第四次全国经济普查的通知,国务院,0.503727912902832,5,15.3844795,-32.696255
201709,国务院办公厅关于印发第二次全国污染源普查方案的通知,国务院,0.516567051410675,5,-32.53533,-2.3712494
201709,国务院批转国家能源委员会关于地方国营煤矿若干经济政策问题请示的通知,国务院,0.5671122074127197,6,38.759876,-2.3037453
201709,国务院关于加强食糖收购调拨工作严格控制销售的通知,国务院,0.5045471787452698,5,25.214415,-15.07504
201709,国务院关于印发电力体制改革方案的通知,国务院,0.5808318257331848,5,31.322235,4.216188
201709,国务院关于支持山西省进一步深化改革促进资源型经济转型发展的意见,国务院,0.5805048942565918,4,-5.357609,-21.169172
201709,国务院办公厅关于加快推进农业供给侧结构性改革大力发展粮食产业经济的意见,国务院,0.5301498174667358,4,-15.408631,-22.248793
201707,国务院办公厅关于调整国务院推进职能转变协调小组组成人员的通知,国务院,0.5352968573570251,5,30.339087,-37.091217
201707,国务院关于印发新一代人工智能发展规划的通知,国务院,0.5061172246932983,4,3.2645466,-26.652327
201706,国务院办公厅关于加快推进畜禽养殖废弃物资源化利用的意见,国务院,0.5060861706733704,2,-23.567717,-10.840186
201704,国务院批转国家发展改革委关于2017年深化经济体制改革重点工作意见的通知,国务院,0.5332106351852417,4,5.786356,-32.84481
201703,国务院关于落实《政府工作报告》重点工作部门分工的意见,国务院,0.5213007926940918,4,4.981278,-36.837074
201703,国务院关于核安全与放射性污染防治“十三五”规划及2025年远景目标的批复,国务院,0.5431291460990906,5,-26.503277,11.076166
201703,国务院关于印发2003年工作要点的通知,国务院,0.5216310620307922,4,5.245399,-34.48891
201702,国务院关于印发“十三五”现代综合交通运输体系发展规划的通知,国务院,0.5084030628204346,4,-5.5378265,-11.620455
201702,国务院办公厅关于促进建筑业持续健康发展的意见,国务院,0.5062850713729858,1,-13.823411,-3.3572888
201702,国务院关于印发“十三五”国家食品安全规划和“十三五”国家药品安全规划的通知,国务院,0.5004985928535461,4,-12.171503,-26.386368
201702,国务院关于印发全国国土规划纲要（2016—2030年）的通知,国务院,0.5187001824378967,2,-7.0915804,-23.80006
201701,国务院关于印发“十三五”促进民族地区和人口较少民族发展规划的通知,国务院,0.5402172207832336,4,-3.7564135,-26.023138
201701,国务院关于西部大开发“十三五”规划的批复,国务院,0.5241363644599915,5,-4.2374353,-24.389334
201701,国务院办公厅关于创新管理优化服务培育壮大经济发展新动能加快新旧动能接续转换的意见,国务院,0.5312876105308533,4,4.718282,-28.33115
201701,国务院关于全民所有自然资源资产有偿使用制度改革的指导意见,国务院,0.5103273391723633,5,-3.60936,-34.637688
201701,国务院关于印发“十三五”节能减排综合工作方案的通知,国务院,0.6569980978965759,3,-12.224708,20.485336
201701,国务院办公厅关于对国务院第三次大督查发现的典型经验做法给予表扬的通报,国务院,0.5267443656921387,4,11.078164,-34.43798
201612,国务院办公厅关于江苏华达钢铁有限公司和河北安丰钢铁有限公司违法违规行为调查处理情况的通报,国务院,0.5153419971466064,5,23.857916,-6.567115
201612,国务院关于全国土地整治规划（2016—2020年）的批复,国务院,0.513774037361145,5,-7.595744,-24.342762
201612,国务院办公厅关于成立国家新材料产业发展领导小组的通知,国务院,0.5032735466957092,5,28.027376,-38.24606
201612,国务院关于印发“十三五”国家信息化规划的通知,国务院,0.516303539276123,4,2.9645207,-26.590952
201612,国务院关于印发“十三五”旅游业发展规划的通知,国务院,0.503596305847168,5,-0.89703053,-26.91436
201612,国务院关于促进中部地区崛起“十三五”规划的批复,国务院,0.5386183857917786,5,-4.0338855,-22.840633
201612,国务院关于发布政府核准的投资项目目录（2016年本）的通知,国务院,0.5268365144729614,5,19.939392,-21.90401
201612,国务院关于印发“十三五”国家战略性新兴产业发展规划的通知,国务院,0.5200710892677307,4,3.864955,-24.52763
201612,国务院关于印发中国落实2030年可持续发展议程创新示范区建设方案的通知,国务院,0.5730884671211243,5,-36.19621,-16.707266
201612,国务院办公厅关于印发湿地保护修复制度方案的通知,国务院,0.5829997658729553,2,-63.032944,4.4779496
201612,国务院办公厅关于建立统一的绿色产品标准、认证、标识体系的意见,国务院,0.5550248622894287,4,-16.357296,-10.130234
201612,国务院办公厅关于完善支持政策促进农民持续增收的若干意见,国务院,0.5088698267936707,4,-15.417965,-23.264545
201612,国务院关于印发“十三五”生态环境保护规划的通知,国务院,0.5604097247123718,2,-27.167303,11.324302
201611,国务院办公厅关于印发控制污染物排放许可制实施方案的通知,国务院,0.5646786689758301,2,-33.873974,13.615027
201611,国务院办公厅关于对“十二五”时期实行最严格水资源管理制度成绩突出的省级人民政府给予表扬的通报,国务院,0.5249166488647461,5,-25.640799,4.999331
201611,国务院关于全国矿产资源规划（2016—2020年）的批复,国务院,0.5619403123855591,5,48.85841,-11.419058
201611,国务院关于东北振兴“十三五”规划的批复,国务院,0.5204194188117981,5,-0.9398867,-18.794182
201611,国务院关于印发“十三五”控制温室气体排放工作方案的通知,国务院,0.6269162893295288,4,-13.476847,18.90654
201610,国务院关于开展第二次全国污染源普查的通知,国务院,0.5217926502227783,5,-32.55622,-2.4244356
201610,国务院办公厅关于印发国家能源领导小组办公室主要职责内设机构和人员编制规定的通知,国务院,0.6254105567932129,5,38.05913,-39.010883
201610,国务院办公厅关于印发国家发展和改革委员会主要职责内设机构和人员编制规定的通知,国务院,0.5449193120002747,5,33.34434,-31.64219
201610,国务院办公厅关于做好2003年西部开发工作的通知,国务院,0.5104928612709045,5,-2.4284399,-25.735384
201610,国务院办公厅关于开展加油站专项整治工作的通知,国务院,0.5223599672317505,5,34.654167,-11.949355
201610,国务院办公厅转发财政部关于农业综合开发若干意见的通知,国务院,0.5103229284286499,5,-14.366963,-22.289818
201610,国务院办公厅转发国土资源部关于进一步治理整顿矿产资源管理秩序意见的通知,国务院,0.5003584623336792,5,52.02389,-5.874002
201610,国务院办公厅转发国家经贸委等部门关于进一步整顿和规范成品油市场秩序意见的通知,国务院,0.5036707520484924,5,34.68123,-11.844061
201610,国务院办公厅关于进一步做好关闭整顿小煤矿和煤矿安全生产工作的通知,国务院,0.508811891078949,6,53.06985,0.425575
201610,国务院办公厅关于认真做好第二次全国基本单位普查的通知,国务院,0.5026885271072388,5,16.329905,-32.44196
201609,国务院办公厅关于大力发展装配式建筑的指导意见,国务院,0.5063410401344299,1,-14.1328335,-2.3156543
201609,国务院关于同意新增部分县（市、区、旗）纳入国家重点生态功能区的批复,国务院,0.5300166010856628,5,-34.598537,-10.854223
201609,国务院办公厅关于转发国家发展改革委物流业降本增效专项行动方案（2016—2018年）的通知,国务院,0.5033385753631592,4,-4.5896397,-10.675537
201609,国务院关于进一步加快旅游业发展的通知,国务院,0.5115798711776733,5,-0.004393148,-27.519493
201609,国务院办公厅关于印发2008年节能减排工作安排的通知,国务院,0.643403172492981,3,-11.220773,22.19491
201609,国务院办公厅关于成立国务院煤电油运和抢险抗灾应急指挥中心的通知,国务院,0.5325142741203308,5,30.209723,6.0975723
201609,国务院办公厅转发国家计委国家经贸委关于制止电解铝行业重复建设势头意见的通知,国务院,0.5275267362594604,5,24.989103,-17.694134
201609,国务院关于同意扩大陆上石油对外合作的批复,国务院,0.5089436769485474,5,35.123657,-5.96392
201609,国务院关于提高铁路货运、煤炭、天然气价格的通知,国务院,0.5748797655105591,5,37.460876,1.1871362
201608,国务院关于开展第三次大督查的通知,国务院,0.5035711526870728,5,10.135104,-35.209084
201608,国务院批转国家计委关于调整原油、天然气、成品油价格请示的通知,国务院,0.558233380317688,5,35.22248,-10.852496
201608,国务院关于印发降低实体经济企业成本工作方案的通知,国务院,0.5013251304626465,4,5.088562,-18.993227
201608,国务院办公厅关于石化产业调结构促转型增效益的指导意见,国务院,0.6209912300109863,4,13.020174,-12.087935
201607,国务院办公厅关于推动中央企业结构调整与重组的指导意见,国务院,0.5652205348014832,4,11.913428,-22.944288
201606,国务院办公厅关于调整国家能源委员会组成人员的通知,国务院,0.6437278985977173,5,36.78421,-39.896812
201606,国务院办公厅关于营造良好市场环境促进有色金属工业调结构促转型增效益的指导意见,国务院,0.5822944045066833,4,15.461675,-11.722994
201606,国务院办公厅关于印发国务院2009年立法工作计划的通知,国务院,0.5002847909927368,5,0.35448664,-29.989937
201606,国务院办公厅关于印发国家能源局主要职责内设机构和人员编制规定的通知,国务院,0.6493346691131592,5,38.260563,-38.420784
201606,国务院办公厅关于印发国务院2008年立法工作计划的通知,国务院,0.5232405066490173,5,0.4309215,-30.01271
201605,国务院关于印发土壤污染防治行动计划的通知,国务院,0.520416796207428,2,-28.250471,9.21263
201605,国务院关于印发2016年推进简政放权放管结合优化服务改革工作要点的通知,国务院,0.5063852667808533,4,5.3203177,-30.588839
201605,国务院办公厅关于促进建材工业稳增长调结构增效益的指导意见,国务院,0.5556517839431763,4,15.24019,-5.9126525
201605,国务院办公厅关于健全生态保护补偿机制的意见,国务院,0.5047226548194885,2,-55.969994,5.642539
201604,国务院办公厅关于印发2016年《政府工作报告》量化指标任务分工的通知,国务院,0.5030031204223633,5,8.206866,-36.408504
201604,国务院办公厅关于印发国务院2016年立法工作计划的通知,国务院,0.5121574401855469,5,0.58478826,-29.516825
201604,国务院办公厅转发机械部关于发电设备制造企业对外合资工作意见的通知,国务院,0.5626316666603088,5,30.515282,0.34839883
201603,国务院批转国家发展改革委关于2016年深化经济体制改革重点工作意见的通知,国务院,0.5604326128959656,4,6.0273776,-32.58012
201603,国务院关于落实《政府工作报告》重点工作部门分工的意见,国务院,0.5365314483642578,4,5.1962256,-36.087772
201602,国务院办公厅转发国家发展改革委关于“十三五”期间实施新一轮农村电网改造升级工程意见的通知,国务院,0.5581502914428711,5,25.119516,13.9742
201602,国务院关于深入推进新型城镇化建设的若干意见,国务院,0.5008239150047302,4,-2.807301,-29.436213
201602,国务院关于煤炭行业化解过剩产能实现脱困发展的意见,国务院,0.6148697733879089,6,45.902325,1.9803731
201602,国务院关于钢铁行业化解过剩产能实现脱困发展的意见,国务院,0.5546854138374329,4,21.42213,-12.596281
201601,国务院关于印发推进普惠金融发展规划（2016—2020年）的通知,国务院,0.502507209777832,4,-12.17725,-39.018967
201512,国务院批转国家计委、国家经贸委关于改革原油、成品油流通体制意见的通知,国务院,0.5263228416442871,5,34.9298,-11.19825
201512,国务院批转国务院生产办公室关于进一步做好限产压库工作意见的通知,国务院,0.5107131004333496,5,23.947485,-15.922517
201512,国务院批转国家计委、国务院生产办关于控制若干长线产品和热点产品建设项目审批请示的通知,国务院,0.5256399512290955,5,23.214533,-18.88605
201512,国务院关于严格控制扩大炼油生产能力的通知,国务院,0.5915708541870117,5,33.810238,-8.909755
201512,国务院办公厅转发纺织部、国家计委、国务院生产办关于严格控制棉纺、毛纺生产能力和加强化纤生产能力管理意见的通知,国务院,0.5059131383895874,5,23.921448,-17.271338
201512,国务院关于严格控制企业继续生产积压产品的通知,国务院,0.510423481464386,5,23.822138,-16.313963
201511,国务院办公厅关于印发国家大面积停电事件应急预案的通知,国务院,0.5068314075469971,5,28.996038,5.904014
201510,国务院办公厅关于调整国务院扶贫开发领导小组组成人员的通知,国务院,0.5016682744026184,5,29.535053,-40.69933
201510,国务院办公厅关于加快电动汽车充电基础设施建设的指导意见,国务院,0.5087782144546509,0,11.387321,14.715427
201509,国务院关于环渤海地区合作发展纲要的批复,国务院,0.5108749866485596,5,-3.7765896,-21.674397
201509,国务院关于调整和完善固定资产投资项目资本金制度的通知,国务院,0.5118791460990906,5,21.023216,-23.595184
201508,国务院办公厅关于加快转变农业发展方式的意见,国务院,0.5274381041526794,4,-15.114784,-21.965385
201506,国务院办公厅关于成立国家制造强国建设领导小组的通知,国务院,0.5122344493865967,5,28.27361,-38.234947
201505,国务院批转发展改革委关于2015年深化经济体制改革重点工作意见的通知,国务院,0.5259388089179993,4,6.5447345,-32.98084
201505,国务院关于推进国际产能和装备制造合作的指导意见,国务院,0.5349292159080505,4,6.942347,-25.336727
201505,国务院关于印发2015年推进简政放权放管结合转变政府职能工作方案的通知,国务院,0.5178044438362122,5,5.350534,-30.84824
201504,国务院办公厅关于成立国务院推进职能转变协调小组的通知,国务院,0.5171810388565063,5,29.712492,-36.057995
201504,国务院关于进一步促进展览业改革发展的若干意见,国务院,0.5044693946838379,5,5.896492,-27.555742
201504,国务院关于印发水污染防治行动计划的通知,国务院,0.506790816783905,2,-27.681482,6.093183
201504,国务院关于落实《政府工作报告》重点工作部门分工的意见,国务院,0.5146185159683228,4,5.6717925,-36.26225
201504,国务院办公厅关于加强节能标准化工作的意见,国务院,0.5747156739234924,3,-8.134773,31.897072
201501,国务院关于促进云计算创新发展培育信息产业新业态的意见,国务院,0.5083325505256653,4,3.5357058,-27.331163
201501,国务院办公厅关于推行环境污染第三方治理的意见,国务院,0.5238030552864075,2,-36.637535,12.889383
201411,国务院关于创新重点领域投融资机制鼓励社会投资的指导意见,国务院,0.5238537192344666,4,-2.3694787,-34.755386
201411,国务院办公厅关于印发能源发展战略行动计划（2014-2020年）的通知,国务院,0.6641680002212524,4,1.5154631,11.190704
201411,国务院关于发布政府核准的投资项目目录（2014年本）的通知,国务院,0.529617965221405,5,19.975525,-21.929888
201411,国务院办公厅关于促进内贸流通健康发展的若干意见,国务院,0.5083208084106445,4,6.767051,-26.774948
201411,国务院办公厅关于加强进口的若干意见,国务院,0.5084718465805054,4,8.605245,-25.03765
201410,国务院办公厅关于同意中国—新加坡天津生态城建设国家绿色发展示范区实施方案的复函,国务院,0.5507707595825195,5,-34.347404,-13.438311
201409,国务院关于国家应对气候变化规划（2014—2020年）的批复,国务院,0.5950062274932861,5,-14.720645,18.9214
201409,国务院关于促进海运业健康发展的若干意见,国务院,0.5271810293197632,5,1.3633733,-25.670738
201408,国务院办公厅关于进一步推进排污权有偿使用和交易试点工作的指导意见,国务院,0.5790548920631409,5,-37.247078,14.470451
201408,国务院关于促进旅游业改革发展的若干意见,国务院,0.5105251669883728,5,0.17912757,-26.776436
201408,国务院关于近期支持东北振兴若干重大政策举措的意见,国务院,0.50751131772995,4,-0.15907599,-17.56981
201408,国务院办公厅关于多措并举着力缓解企业融资成本高问题的指导意见,国务院,0.505425751209259,4,-11.053247,-40.13193
201408,国务院关于加快发展生产性服务业促进产业结构调整升级的指导意见,国务院,0.524129331111908,4,5.072569,-27.07941
201407,国务院办公厅关于加快新能源汽车推广应用的指导意见,国务院,0.5415254235267639,0,11.382691,16.199795
201406,国务院关于对稳增长促改革调结构惠民生政策措施落实情况开展全面督查的通知,国务院,0.5143059492111206,5,10.106645,-35.20924
201405,国务院办公厅关于印发大气污染防治行动计划实施情况考核办法（试行）的通知,国务院,0.5193130373954773,2,-34.12106,21.634691
201405,国务院办公厅关于印发2014-2015年节能减排低碳发展行动方案的通知,国务院,0.6390410661697388,3,-11.947124,19.85604
201405,国务院批转发展改革委关于2014年深化经济体制改革重点任务意见的通知,国务院,0.5345829129219055,4,7.018605,-33.282642
201405,国务院办公厅关于支持外贸稳定增长的若干意见,国务院,0.5007563829421997,4,8.635589,-25.386087
201405,国务院关于进一步促进资本市场健康发展的若干意见,国务院,0.5176267623901367,4,-0.82851297,-34.838387
201405,国务院办公厅关于印发贯彻实施质量发展纲要2014年行动计划的通知,国务院,0.5086221098899841,4,-11.797598,-26.36076
201404,国务院办公厅转发发展改革委关于建立保障天然气稳定供应长效机制若干意见的通知,国务院,0.555029034614563,5,30.566374,-5.8761687
201404,国务院关于洞庭湖生态经济区规划的批复,国务院,0.5102723240852356,5,-34.44802,-10.327359
201404,国务院关于落实《政府工作报告》重点工作部门分工的意见,国务院,0.5159262418746948,4,6.6769195,-35.5701
201404,国务院关于支持福建省深入实施生态省战略加快生态文明先行示范区建设的若干意见,国务院,0.5497778058052063,2,-46.48806,1.1703342
201403,国务院办公厅关于落实中共中央国务院关于全面深化农村改革加快推进农业现代化若干意见有关政策措施分工的通知,国务院,0.5112018585205078,4,-14.4904995,-23.314137
201402,国务院办公厅关于印发中国食物与营养发展纲要（2014—2020年）的通知,国务院,0.5116824507713318,5,-12.890372,-25.29454
201312,国务院关于发布政府核准的投资项目目录(2013年本)的通知,国务院,0.5151984095573425,5,20.375767,-22.120438
201312,国务院关于印发全国资源型城市可持续发展规划(2013-2020年)的通知,国务院,0.5577890276908875,4,-6.916931,-22.03187
201311,国务院办公厅关于促进煤炭行业平稳运行的意见,国务院,0.613956868648529,6,47.80934,2.6257
201310,城镇排水与污水处理条例,国务院,0.5033559799194336,5,-34.26043,11.138295
201310,国务院办公厅关于进一步加强煤矿安全生产工作的意见,国务院,0.5359299778938293,6,49.21086,3.039882
201310,国务院关于化解产能严重过剩矛盾的指导意见,国务院,0.6049462556838989,4,20.973957,-14.04442
201310,国务院关于切实抓紧抓好粮食工作的通知,国务院,0.516735315322876,5,-13.699206,-23.096087
201309,国务院办公厅关于进一步加快煤层气(煤矿瓦斯)抽采利用的意见,国务院,0.5619736313819885,6,51.562454,5.9593477
201309,国务院关于加强城市基础设施建设的意见,国务院,0.5193268060684204,2,-3.691147,-30.471714
201309,国务院关于印发大气污染防治行动计划的通知,国务院,0.5473887324333191,2,-27.941214,15.201951
201309,国务院办公厅转发全国工业普查领导小组等部门关于加强各级工业普查机构的请示报告的通知,国务院,0.5049387812614441,5,17.277397,-32.577965
201308,国务院关于改革铁路投融资体制加快推进铁路建设的意见,国务院,0.5065249800682068,5,-4.6812615,-30.996267
201308,国务院关于加快发展节能环保产业的意见,国务院,0.6054302453994751,3,-8.044584,16.154827
201308,国务院办公厅关于金融支持小微企业发展的实施意见,国务院,0.510991096496582,4,-11.629857,-39.97154
201308,国务院关于印发船舶工业加快结构调整促进转型升级实施方案(2013-2015年)的通知,国务院,0.5603821873664856,4,14.255719,-20.567522
